HeadTop_X,HeadTop_Y,HeadTop_Z,HeadFront_X,HeadFront_Y,HeadFront_Z,HeadSide_X,HeadSide_Y,HeadSide_Z
-2855.0,4284.0,-1960.0,-3093.0,4201.0,-2392.0,-2256.0,4383.0,-2045.0
-2945.0,4409.0,-2024.0,-3189.0,4323.0,-2469.0,-2326.0,4511.0,-2111.0
-3027.0,4501.0,-2082.0,-3271.0,4410.0,-2549.0,-2387.0,4603.0,-2179.0
-3083.0,4745.0,-2001.0,-3259.0,4678.0,-2608.0,-2502.0,4927.0,-2126.0
-3146.0,4966.0,-2018.0,-3339.0,4857.0,-2696.0,-2593.0,5110.0,-2186.0
-3218.0,5091.0,-2075.0,-3413.0,4997.0,-2743.0,-2638.0,5295.0,-2210.0
-3194.0,4931.0,-2198.0,-3491.0,4697.0,-2759.0,-2748.0,5035.0,-2257.0
-3119.0,5051.0,-2002.0,-3375.0,4881.0,-2768.0,-2781.0,5103.0,-2262.0
-3454.0,5377.0,-2272.0,-3713.0,5309.0,-2823.0,-2829.0,5439.0,-2426.0
-3493.0,5566.0,-2272.0,-3797.0,5369.0,-2813.0,-2903.0,5629.0,-2486.0
-3543.0,5607.0,-2387.0,-3846.0,5424.0,-2956.0,-2890.0,5648.0,-2549.0
-3390.0,5398.0,-2212.0,-3663.0,5236.0,-2965.0,-2986.0,5530.0,-2425.0
-3703.0,5494.0,-2637.0,-4086.0,5324.0,-2986.0,-2995.0,5589.0,-2713.0
-3907.0,6002.0,-2593.0,-4209.0,5927.0,-3219.0,-3181.0,6060.0,-2780.0
-3902.0,6188.0,-2552.0,-4252.0,5905.0,-3143.0,-3225.0,6249.0,-2845.0
-3977.0,6209.0,-2690.0,-4309.0,6003.0,-3337.0,-3219.0,6252.0,-2905.0
-4147.0,6267.0,-2849.0,-4498.0,6157.0,-3467.0,-3284.0,6419.0,-2942.0
-3983.0,6252.0,-2577.0,-4273.0,6076.0,-3465.0,-3524.0,6427.0,-2834.0
-4408.0,6750.0,-2927.0,-4733.0,6657.0,-3624.0,-3588.0,6831.0,-3136.0
-4503.0,6864.0,-3081.0,-4902.0,6710.0,-3756.0,-3572.0,7016.0,-3218.0
-4631.0,6997.0,-3181.0,-5028.0,6857.0,-3874.0,-3658.0,7162.0,-3300.0
-4622.0,7202.0,-3114.0,-5000.0,6966.0,-3902.0,-3732.0,7248.0,-3391.0
-4737.0,7425.0,-3164.0,-5121.0,7195.0,-3959.0,-3840.0,7484.0,-3429.0
-4982.0,7746.0,-3342.0,-5390.0,7485.0,-4160.0,-4028.0,7802.0,-3626.0
-5205.0,7854.0,-3570.0,-5650.0,7691.0,-4350.0,-4110.0,8039.0,-3703.0
-5310.0,8036.0,-3642.0,-5765.0,7873.0,-4450.0,-4193.0,8224.0,-3781.0
-5435.0,8250.0,-3715.0,-5901.0,8093.0,-4539.0,-4293.0,8448.0,-3859.0
-5619.0,8513.0,-3840.0,-6100.0,8350.0,-4686.0,-4439.0,8715.0,-3994.0
-5846.0,8795.0,-4009.0,-6345.0,8621.0,-4879.0,-4616.0,9009.0,-4166.0
-6021.0,9044.0,-4135.0,-6534.0,8860.0,-5041.0,-4756.0,9260.0,-4304.0
-6182.0,9281.0,-4238.0,-6702.0,9101.0,-5166.0,-4884.0,9504.0,-4410.0
-6365.0,9568.0,-4365.0,-6905.0,9382.0,-5322.0,-5029.0,9794.0,-4549.0
-6578.0,9874.0,-4518.0,-7137.0,9679.0,-5507.0,-5196.0,10107.0,-4710.0
-6791.0,10142.0,-4669.0,-7355.0,9941.0,-5692.0,-5360.0,10382.0,-4865.0
-6772.0,10528.0,-4436.0,-7259.0,10203.0,-5717.0,-5542.0,10598.0,-4914.0
-7169.0,10733.0,-4933.0,-7776.0,10506.0,-6033.0,-5657.0,10982.0,-5155.0
-7390.0,11028.0,-5076.0,-7993.0,10813.0,-6192.0,-5827.0,11289.0,-5281.0
-7570.0,11228.0,-5202.0,-8173.0,10998.0,-6375.0,-5954.0,11481.0,-5437.0
-7140.0,11112.0,-4667.0,-7669.0,10805.0,-6226.0,-6283.0,11400.0,-5144.0
-8047.0,11844.0,-5487.0,-8659.0,11862.0,-6653.0,-6405.0,12169.0,-5661.0
-7501.0,11885.0,-4820.0,-8146.0,11383.0,-6443.0,-6745.0,12140.0,-5515.0
-7651.0,11873.0,-5058.0,-8246.0,11560.0,-6702.0,-6729.0,12174.0,-5549.0
-7851.0,11954.0,-5149.0,-8401.0,11863.0,-6895.0,-6958.0,12215.0,-5627.0
-8389.0,12852.0,-5620.0,-9000.0,12677.0,-7001.0,-6860.0,12976.0,-6052.0
-7959.0,12783.0,-5180.0,-8724.0,12199.0,-6946.0,-7176.0,13042.0,-5950.0
-8640.0,13233.0,-5835.0,-9274.0,13053.0,-7248.0,-7047.0,13361.0,-6260.0
-8822.0,13567.0,-5951.0,-9478.0,13367.0,-7415.0,-7210.0,13688.0,-6414.0
-9094.0,13986.0,-6100.0,-9766.0,13780.0,-7602.0,-7442.0,14125.0,-6553.0
-9304.0,14513.0,-6302.0,-10076.0,14032.0,-7855.0,-7516.0,14606.0,-6845.0
-9475.0,14784.0,-6381.0,-10247.0,14314.0,-7966.0,-7656.0,14904.0,-6890.0
-9828.0,15317.0,-6616.0,-10634.0,14817.0,-8260.0,-7938.0,15423.0,-7190.0
-10073.0,15736.0,-6761.0,-10899.0,15220.0,-8452.0,-8138.0,15848.0,-7346.0
-10362.0,16190.0,-6931.0,-11202.0,15653.0,-8667.0,-8370.0,16303.0,-7526.0
-10870.0,16455.0,-7433.0,-11796.0,16133.0,-9069.0,-8565.0,16857.0,-7700.0
-11139.0,16902.0,-7610.0,-12094.0,16574.0,-9287.0,-8787.0,17310.0,-7880.0
-11500.0,17414.0,-7866.0,-12488.0,17077.0,-9587.0,-9074.0,17843.0,-8146.0
-11832.0,17905.0,-8094.0,-12853.0,17559.0,-9860.0,-9344.0,18347.0,-8389.0
-12213.0,18435.0,-8360.0,-13265.0,18073.0,-10174.0,-9655.0,18886.0,-8672.0
-12624.0,19009.0,-8658.0,-13710.0,18629.0,-10543.0,-9983.0,19469.0,-8995.0
-13001.0,19558.0,-8909.0,-14111.0,19170.0,-10855.0,-10273.0,20026.0,-9270.0
-13406.0,20147.0,-9197.0,-14550.0,19748.0,-11205.0,-10592.0,20628.0,-9575.0
-13814.0,20749.0,-9484.0,-14992.0,20338.0,-11559.0,-10913.0,21242.0,-9880.0
-14252.0,21383.0,-9793.0,-15463.0,20958.0,-11937.0,-11257.0,21890.0,-10206.0
180.0,1756.0,356.0,211.0,1667.0,267.0,85.0,1689.0,402.0
180.0,1756.0,356.0,211.0,1667.0,267.0,85.0,1689.0,402.0
180.0,1756.0,356.0,211.0,1667.0,267.0,85.0,1689.0,402.0
180.0,1756.0,356.0,211.0,1667.0,267.0,85.0,1689.0,402.0
180.0,1756.0,356.0,211.0,1667.0,267.0,85.0,1689.0,402.0
177.0,1722.0,368.0,196.0,1668.0,266.0,90.0,1665.0,417.0
176.0,1719.0,367.0,195.0,1665.0,266.0,90.0,1663.0,417.0
175.0,1715.0,366.0,195.0,1661.0,265.0,89.0,1660.0,416.0
170.0,1707.0,353.0,191.0,1644.0,260.0,84.0,1647.0,404.0
167.0,1700.0,352.0,190.0,1633.0,260.0,80.0,1639.0,403.0
181.0,1668.0,343.0,188.0,1636.0,249.0,112.0,1622.0,388.0
179.0,1664.0,348.0,189.0,1632.0,253.0,112.0,1619.0,391.0
178.0,1658.0,344.0,188.0,1623.0,253.0,110.0,1611.0,387.0
171.0,1658.0,342.0,187.0,1612.0,253.0,96.0,1604.0,385.0
170.0,1647.0,339.0,186.0,1605.0,250.0,98.0,1594.0,381.0
191.0,1615.0,329.0,187.0,1612.0,240.0,143.0,1580.0,365.0
192.0,1606.0,326.0,188.0,1604.0,238.0,146.0,1575.0,362.0
189.0,1601.0,325.0,188.0,1597.0,241.0,144.0,1567.0,357.0
177.0,1604.0,332.0,187.0,1585.0,250.0,123.0,1559.0,361.0
178.0,1590.0,327.0,186.0,1579.0,247.0,130.0,1548.0,356.0
192.0,1568.0,319.0,188.0,1572.0,240.0,155.0,1535.0,345.0
191.0,1559.0,319.0,188.0,1563.0,241.0,154.0,1527.0,345.0
190.0,1552.0,319.0,189.0,1554.0,243.0,155.0,1519.0,342.0
190.0,1546.0,317.0,190.0,1547.0,245.0,156.0,1511.0,338.0
189.0,1534.0,315.0,189.0,1536.0,244.0,156.0,1500.0,335.0
189.0,1523.0,314.0,189.0,1526.0,243.0,157.0,1490.0,334.0
188.0,1515.0,314.0,189.0,1517.0,244.0,156.0,1481.0,333.0
187.0,1506.0,313.0,189.0,1508.0,244.0,155.0,1473.0,332.0
186.0,1498.0,312.0,188.0,1498.0,244.0,154.0,1465.0,331.0
185.0,1488.0,312.0,188.0,1488.0,243.0,153.0,1455.0,330.0
184.0,1479.0,311.0,187.0,1478.0,243.0,152.0,1446.0,330.0
183.0,1471.0,311.0,187.0,1469.0,243.0,150.0,1439.0,330.0
182.0,1464.0,310.0,186.0,1460.0,242.0,149.0,1431.0,329.0
181.0,1455.0,309.0,185.0,1451.0,242.0,147.0,1422.0,329.0
180.0,1447.0,308.0,185.0,1442.0,241.0,145.0,1414.0,328.0
179.0,1439.0,308.0,184.0,1433.0,241.0,144.0,1407.0,328.0
178.0,1432.0,307.0,183.0,1424.0,240.0,142.0,1399.0,328.0
176.0,1425.0,306.0,183.0,1416.0,239.0,140.0,1392.0,327.0
175.0,1417.0,306.0,182.0,1407.0,239.0,138.0,1384.0,327.0
174.0,1410.0,305.0,181.0,1399.0,238.0,137.0,1377.0,327.0
173.0,1403.0,304.0,181.0,1391.0,237.0,135.0,1370.0,326.0
172.0,1396.0,303.0,180.0,1383.0,236.0,133.0,1363.0,326.0
171.0,1389.0,302.0,179.0,1375.0,236.0,131.0,1356.0,325.0
170.0,1382.0,302.0,178.0,1368.0,235.0,130.0,1349.0,325.0
169.0,1376.0,301.0,178.0,1360.0,234.0,128.0,1343.0,324.0
168.0,1369.0,300.0,177.0,1353.0,233.0,127.0,1336.0,324.0
167.0,1363.0,299.0,176.0,1346.0,232.0,125.0,1330.0,323.0
166.0,1356.0,298.0,175.0,1339.0,231.0,124.0,1324.0,322.0
165.0,1350.0,297.0,175.0,1332.0,231.0,123.0,1317.0,322.0
164.0,1344.0,296.0,174.0,1325.0,230.0,121.0,1311.0,321.0
163.0,1338.0,295.0,173.0,1318.0,229.0,120.0,1305.0,320.0
162.0,1332.0,294.0,172.0,1312.0,228.0,119.0,1299.0,320.0
161.0,1326.0,293.0,171.0,1305.0,227.0,118.0,1293.0,319.0
160.0,1320.0,292.0,171.0,1299.0,226.0,117.0,1288.0,318.0
160.0,1314.0,291.0,170.0,1293.0,225.0,116.0,1282.0,317.0
159.0,1308.0,290.0,169.0,1287.0,224.0,114.0,1276.0,316.0
158.0,1303.0,289.0,168.0,1281.0,223.0,114.0,1270.0,315.0
157.0,1297.0,288.0,168.0,1275.0,222.0,113.0,1265.0,314.0
156.0,1291.0,287.0,167.0,1269.0,221.0,112.0,1259.0,313.0
156.0,1286.0,286.0,166.0,1263.0,221.0,111.0,1254.0,312.0
155.0,1280.0,285.0,166.0,1257.0,220.0,110.0,1248.0,311.0
154.0,1275.0,284.0,165.0,1252.0,219.0,109.0,1243.0,310.0
153.0,1269.0,283.0,164.0,1246.0,218.0,108.0,1237.0,309.0
153.0,1264.0,281.0,163.0,1240.0,217.0,108.0,1232.0,308.0
152.0,1258.0,280.0,163.0,1235.0,216.0,107.0,1227.0,307.0
151.0,1253.0,279.0,162.0,1229.0,215.0,106.0,1222.0,306.0
150.0,1248.0,278.0,161.0,1224.0,214.0,106.0,1216.0,305.0
150.0,1242.0,277.0,161.0,1219.0,213.0,105.0,1211.0,304.0
149.0,1237.0,276.0,160.0,1213.0,213.0,104.0,1206.0,302.0
-1066.0,1742.0,-137.0,-1105.0,1617.0,-182.0,-1015.0,1665.0,-54.0
-1066.0,1742.0,-137.0,-1105.0,1617.0,-182.0,-1015.0,1665.0,-54.0
-1066.0,1742.0,-137.0,-1105.0,1617.0,-182.0,-1015.0,1665.0,-54.0
-1066.0,1742.0,-137.0,-1105.0,1617.0,-182.0,-1015.0,1665.0,-54.0
-1066.0,1742.0,-137.0,-1105.0,1617.0,-182.0,-1015.0,1665.0,-54.0
-1065.0,1733.0,-153.0,-1104.0,1612.0,-197.0,-1018.0,1657.0,-70.0
-1066.0,1733.0,-156.0,-1105.0,1612.0,-198.0,-1019.0,1657.0,-72.0
-1067.0,1732.0,-160.0,-1106.0,1613.0,-202.0,-1020.0,1657.0,-76.0
-1068.0,1730.0,-164.0,-1106.0,1612.0,-206.0,-1021.0,1656.0,-80.0
-1068.0,1727.0,-169.0,-1107.0,1610.0,-211.0,-1021.0,1654.0,-85.0
-1052.0,1727.0,-165.0,-1095.0,1611.0,-204.0,-999.0,1653.0,-81.0
-1050.0,1726.0,-169.0,-1094.0,1609.0,-207.0,-998.0,1652.0,-85.0
-1047.0,1726.0,-171.0,-1093.0,1606.0,-208.0,-994.0,1651.0,-88.0
-1044.0,1725.0,-172.0,-1091.0,1604.0,-209.0,-989.0,1649.0,-89.0
-1040.0,1724.0,-171.0,-1087.0,1602.0,-207.0,-985.0,1647.0,-88.0
-1037.0,1724.0,-168.0,-1084.0,1602.0,-204.0,-981.0,1647.0,-85.0
-1035.0,1723.0,-168.0,-1083.0,1601.0,-203.0,-979.0,1646.0,-85.0
-1032.0,1721.0,-166.0,-1080.0,1599.0,-202.0,-976.0,1645.0,-84.0
-1030.0,1720.0,-164.0,-1078.0,1598.0,-200.0,-973.0,1644.0,-82.0
-1028.0,1719.0,-162.0,-1076.0,1597.0,-198.0,-971.0,1643.0,-80.0
-1026.0,1719.0,-160.0,-1075.0,1596.0,-196.0,-970.0,1642.0,-78.0
-1024.0,1717.0,-159.0,-1073.0,1595.0,-194.0,-968.0,1641.0,-76.0
-1023.0,1716.0,-157.0,-1071.0,1594.0,-192.0,-967.0,1640.0,-74.0
-1021.0,1716.0,-155.0,-1070.0,1593.0,-190.0,-966.0,1639.0,-73.0
-1020.0,1715.0,-153.0,-1069.0,1592.0,-189.0,-965.0,1638.0,-71.0
-1019.0,1714.0,-152.0,-1067.0,1591.0,-187.0,-964.0,1637.0,-69.0
-1017.0,1713.0,-150.0,-1066.0,1590.0,-186.0,-962.0,1636.0,-67.0
-1016.0,1712.0,-149.0,-1065.0,1589.0,-184.0,-962.0,1635.0,-66.0
-1015.0,1711.0,-148.0,-1064.0,1588.0,-183.0,-961.0,1634.0,-64.0
-1014.0,1710.0,-146.0,-1063.0,1587.0,-182.0,-960.0,1634.0,-63.0
-1013.0,1709.0,-145.0,-1062.0,1586.0,-181.0,-959.0,1633.0,-62.0
-1012.0,1708.0,-144.0,-1061.0,1585.0,-179.0,-959.0,1632.0,-60.0
-1011.0,1708.0,-143.0,-1060.0,1584.0,-178.0,-958.0,1631.0,-59.0
-1011.0,1707.0,-142.0,-1059.0,1584.0,-178.0,-957.0,1630.0,-58.0
-1010.0,1706.0,-141.0,-1058.0,1583.0,-177.0,-957.0,1629.0,-57.0
-1009.0,1705.0,-140.0,-1058.0,1582.0,-176.0,-956.0,1628.0,-56.0
-1008.0,1704.0,-139.0,-1057.0,1581.0,-175.0,-956.0,1628.0,-56.0
-1008.0,1703.0,-139.0,-1056.0,1580.0,-174.0,-955.0,1627.0,-55.0
-1007.0,1703.0,-138.0,-1056.0,1580.0,-174.0,-955.0,1626.0,-54.0
-1007.0,1702.0,-137.0,-1055.0,1579.0,-173.0,-954.0,1625.0,-53.0
-1006.0,1701.0,-137.0,-1054.0,1578.0,-173.0,-954.0,1624.0,-53.0
-1006.0,1700.0,-136.0,-1054.0,1577.0,-172.0,-954.0,1624.0,-52.0
-1005.0,1699.0,-136.0,-1053.0,1576.0,-172.0,-953.0,1623.0,-52.0
-1005.0,1698.0,-135.0,-1053.0,1576.0,-171.0,-953.0,1622.0,-51.0
-1005.0,1697.0,-135.0,-1052.0,1575.0,-171.0,-953.0,1621.0,-51.0
-1004.0,1696.0,-135.0,-1052.0,1574.0,-171.0,-953.0,1620.0,-51.0
-1004.0,1695.0,-134.0,-1052.0,1573.0,-171.0,-953.0,1619.0,-51.0
-1004.0,1695.0,-134.0,-1051.0,1573.0,-171.0,-953.0,1618.0,-50.0
-1004.0,1694.0,-134.0,-1051.0,1572.0,-170.0,-952.0,1618.0,-50.0
-1004.0,1693.0,-134.0,-1051.0,1571.0,-170.0,-952.0,1617.0,-50.0
-1003.0,1692.0,-134.0,-1050.0,1570.0,-170.0,-952.0,1616.0,-50.0
-1003.0,1691.0,-134.0,-1050.0,1569.0,-170.0,-952.0,1615.0,-50.0
-1003.0,1689.0,-134.0,-1050.0,1568.0,-170.0,-952.0,1614.0,-50.0
-1003.0,1688.0,-134.0,-1049.0,1567.0,-170.0,-952.0,1613.0,-50.0
-1003.0,1687.0,-134.0,-1049.0,1566.0,-171.0,-952.0,1612.0,-50.0
-1003.0,1686.0,-134.0,-1049.0,1566.0,-171.0,-952.0,1611.0,-51.0
-1003.0,1685.0,-134.0,-1048.0,1565.0,-171.0,-951.0,1610.0,-51.0
-1003.0,1684.0,-134.0,-1048.0,1564.0,-171.0,-951.0,1609.0,-51.0
-1002.0,1683.0,-134.0,-1048.0,1563.0,-171.0,-951.0,1608.0,-51.0
-1002.0,1682.0,-134.0,-1047.0,1562.0,-171.0,-951.0,1606.0,-51.0
-1002.0,1681.0,-134.0,-1047.0,1561.0,-171.0,-950.0,1605.0,-52.0
-1162.0,1744.0,-798.0,-1212.0,1620.0,-839.0,-1099.0,1667.0,-710.0
-1162.0,1744.0,-798.0,-1212.0,1620.0,-839.0,-1099.0,1667.0,-710.0
-1162.0,1744.0,-798.0,-1212.0,1620.0,-839.0,-1099.0,1667.0,-710.0
-1162.0,1744.0,-798.0,-1212.0,1620.0,-839.0,-1099.0,1667.0,-710.0
-1162.0,1744.0,-798.0,-1212.0,1620.0,-839.0,-1099.0,1667.0,-710.0
-1193.0,1737.0,-813.0,-1251.0,1611.0,-851.0,-1127.0,1658.0,-714.0
-1197.0,1737.0,-815.0,-1255.0,1610.0,-853.0,-1130.0,1659.0,-716.0
-1203.0,1736.0,-818.0,-1261.0,1609.0,-856.0,-1134.0,1659.0,-719.0
-1220.0,1718.0,-815.0,-1277.0,1596.0,-841.0,-1149.0,1650.0,-721.0
-1230.0,1715.0,-818.0,-1287.0,1592.0,-846.0,-1158.0,1647.0,-723.0
-1240.0,1712.0,-822.0,-1294.0,1588.0,-852.0,-1162.0,1644.0,-732.0
-1253.0,1709.0,-819.0,-1308.0,1585.0,-844.0,-1173.0,1644.0,-732.0
-1262.0,1706.0,-820.0,-1315.0,1580.0,-843.0,-1181.0,1642.0,-733.0
-1267.0,1700.0,-820.0,-1317.0,1572.0,-844.0,-1183.0,1636.0,-734.0
-1279.0,1699.0,-818.0,-1329.0,1570.0,-840.0,-1192.0,1637.0,-736.0
-1287.0,1697.0,-818.0,-1336.0,1567.0,-838.0,-1198.0,1636.0,-737.0
-1292.0,1694.0,-818.0,-1339.0,1562.0,-838.0,-1202.0,1633.0,-738.0
-1301.0,1691.0,-815.0,-1347.0,1559.0,-833.0,-1208.0,1632.0,-738.0
-1307.0,1689.0,-814.0,-1353.0,1556.0,-831.0,-1213.0,1630.0,-737.0
-1313.0,1687.0,-812.0,-1358.0,1553.0,-829.0,-1217.0,1629.0,-737.0
-1320.0,1686.0,-810.0,-1364.0,1551.0,-825.0,-1222.0,1628.0,-737.0
-1325.0,1685.0,-808.0,-1369.0,1548.0,-823.0,-1226.0,1628.0,-736.0
-1331.0,1684.0,-806.0,-1374.0,1547.0,-820.0,-1230.0,1627.0,-735.0
-1336.0,1683.0,-803.0,-1379.0,1545.0,-817.0,-1233.0,1627.0,-734.0
-1341.0,1683.0,-801.0,-1383.0,1544.0,-813.0,-1237.0,1627.0,-732.0
-1345.0,1683.0,-798.0,-1387.0,1544.0,-810.0,-1240.0,1628.0,-731.0
-1350.0,1683.0,-795.0,-1391.0,1543.0,-807.0,-1243.0,1628.0,-729.0
-1354.0,1683.0,-792.0,-1394.0,1543.0,-803.0,-1245.0,1629.0,-728.0
-1357.0,1684.0,-789.0,-1397.0,1543.0,-800.0,-1248.0,1630.0,-726.0
-1361.0,1684.0,-786.0,-1400.0,1544.0,-796.0,-1250.0,1630.0,-724.0
-1364.0,1685.0,-783.0,-1403.0,1544.0,-792.0,-1252.0,1632.0,-721.0
-1367.0,1686.0,-780.0,-1406.0,1545.0,-789.0,-1254.0,1633.0,-719.0
-1370.0,1687.0,-776.0,-1409.0,1546.0,-785.0,-1256.0,1634.0,-716.0
-1372.0,1689.0,-773.0,-1411.0,1548.0,-782.0,-1257.0,1636.0,-713.0
-1375.0,1690.0,-770.0,-1414.0,1550.0,-778.0,-1259.0,1637.0,-711.0
-1377.0,1691.0,-767.0,-1416.0,1551.0,-775.0,-1260.0,1638.0,-708.0
-1379.0,1692.0,-765.0,-1418.0,1552.0,-771.0,-1261.0,1639.0,-706.0
-1380.0,1693.0,-762.0,-1419.0,1554.0,-768.0,-1261.0,1640.0,-704.0
-1381.0,1695.0,-760.0,-1421.0,1555.0,-765.0,-1262.0,1642.0,-702.0
-1383.0,1696.0,-758.0,-1422.0,1556.0,-762.0,-1263.0,1643.0,-700.0
-1384.0,1697.0,-755.0,-1423.0,1557.0,-759.0,-1263.0,1644.0,-698.0
-1385.0,1698.0,-751.0,-1423.0,1559.0,-756.0,-1263.0,1646.0,-696.0
-1386.0,1700.0,-748.0,-1422.0,1562.0,-753.0,-1263.0,1649.0,-695.0
-1386.0,1702.0,-745.0,-1421.0,1565.0,-750.0,-1263.0,1652.0,-694.0
-1385.0,1705.0,-742.0,-1420.0,1569.0,-746.0,-1261.0,1655.0,-694.0
-1384.0,1710.0,-739.0,-1419.0,1574.0,-742.0,-1260.0,1660.0,-694.0
-1382.0,1713.0,-736.0,-1416.0,1578.0,-739.0,-1258.0,1664.0,-693.0
-1380.0,1717.0,-734.0,-1414.0,1582.0,-736.0,-1257.0,1668.0,-691.0
-1377.0,1721.0,-731.0,-1412.0,1585.0,-732.0,-1255.0,1671.0,-688.0
-1375.0,1724.0,-728.0,-1409.0,1589.0,-728.0,-1253.0,1674.0,-685.0
-1372.0,1728.0,-724.0,-1407.0,1592.0,-724.0,-1251.0,1677.0,-681.0
-1369.0,1731.0,-722.0,-1405.0,1595.0,-721.0,-1249.0,1679.0,-678.0
-1366.0,1733.0,-719.0,-1403.0,1597.0,-719.0,-1247.0,1681.0,-674.0
-1363.0,1736.0,-716.0,-1400.0,1599.0,-716.0,-1245.0,1683.0,-671.0
-1360.0,1738.0,-714.0,-1398.0,1601.0,-713.0,-1243.0,1684.0,-668.0
-1357.0,1740.0,-711.0,-1396.0,1603.0,-710.0,-1240.0,1686.0,-665.0
-1354.0,1742.0,-708.0,-1393.0,1604.0,-708.0,-1238.0,1688.0,-662.0
-1351.0,1745.0,-706.0,-1391.0,1607.0,-706.0,-1236.0,1690.0,-659.0
-1348.0,1749.0,-703.0,-1389.0,1612.0,-703.0,-1234.0,1694.0,-656.0
-1345.0,1755.0,-700.0,-1388.0,1618.0,-701.0,-1231.0,1699.0,-653.0
-1342.0,1762.0,-696.0,-1386.0,1626.0,-699.0,-1229.0,1706.0,-651.0
-1339.0,1767.0,-694.0,-1384.0,1631.0,-697.0,-1227.0,1711.0,-648.0
-1336.0,1772.0,-691.0,-1382.0,1635.0,-695.0,-1225.0,1714.0,-645.0
-1333.0,1775.0,-689.0,-1380.0,1638.0,-693.0,-1223.0,1717.0,-642.0
-1330.0,1778.0,-688.0,-1378.0,1641.0,-691.0,-1221.0,1720.0,-640.0
-1328.0,1782.0,-687.0,-1376.0,1644.0,-690.0,-1220.0,1724.0,-638.0
-1325.0,1785.0,-685.0,-1375.0,1647.0,-688.0,-1219.0,1727.0,-635.0
-1323.0,1789.0,-683.0,-1374.0,1650.0,-687.0,-1218.0,1730.0,-633.0
-1320.0,1792.0,-682.0,-1372.0,1653.0,-685.0,-1216.0,1732.0,-631.0
-1319.0,1794.0,-680.0,-1371.0,1655.0,-684.0,-1215.0,1734.0,-629.0
-1317.0,1797.0,-679.0,-1371.0,1657.0,-683.0,-1215.0,1736.0,-628.0
-1315.0,1800.0,-678.0,-1370.0,1660.0,-682.0,-1214.0,1739.0,-626.0
-1314.0,1804.0,-676.0,-1370.0,1663.0,-681.0,-1213.0,1742.0,-624.0
-1313.0,1806.0,-675.0,-1369.0,1665.0,-680.0,-1213.0,1744.0,-623.0
-1312.0,1809.0,-674.0,-1369.0,1668.0,-680.0,-1212.0,1747.0,-622.0
-1311.0,1813.0,-672.0,-1368.0,1671.0,-679.0,-1212.0,1750.0,-621.0
-1310.0,1817.0,-671.0,-1368.0,1676.0,-678.0,-1212.0,1754.0,-620.0
-1309.0,1822.0,-670.0,-1368.0,1681.0,-678.0,-1211.0,1760.0,-619.0
-1308.0,1828.0,-669.0,-1367.0,1689.0,-678.0,-1211.0,1767.0,-620.0
-1308.0,1836.0,-668.0,-1366.0,1701.0,-679.0,-1209.0,1776.0,-621.0
-1308.0,1848.0,-667.0,-1365.0,1715.0,-681.0,-1208.0,1790.0,-623.0
-1308.0,1862.0,-667.0,-1363.0,1730.0,-683.0,-1208.0,1804.0,-625.0
-1308.0,1869.0,-670.0,-1360.0,1739.0,-686.0,-1206.0,1812.0,-627.0
-1308.0,1874.0,-673.0,-1356.0,1742.0,-688.0,-1204.0,1815.0,-631.0
-1307.0,1883.0,-676.0,-1355.0,1750.0,-690.0,-1205.0,1823.0,-633.0
-1307.0,1892.0,-679.0,-1354.0,1757.0,-692.0,-1205.0,1831.0,-635.0
-1307.0,1898.0,-682.0,-1354.0,1764.0,-695.0,-1205.0,1836.0,-637.0
-1307.0,1903.0,-686.0,-1353.0,1768.0,-699.0,-1206.0,1840.0,-639.0
-1308.0,1907.0,-690.0,-1353.0,1773.0,-703.0,-1207.0,1843.0,-640.0
-1310.0,1913.0,-694.0,-1355.0,1778.0,-708.0,-1211.0,1848.0,-641.0
-1313.0,1917.0,-700.0,-1357.0,1781.0,-714.0,-1216.0,1851.0,-643.0
-1318.0,1920.0,-706.0,-1360.0,1784.0,-722.0,-1222.0,1853.0,-645.0
-1324.0,1922.0,-713.0,-1364.0,1786.0,-729.0,-1228.0,1855.0,-647.0
-1330.0,1925.0,-720.0,-1369.0,1788.0,-737.0,-1234.0,1857.0,-652.0
-1336.0,1928.0,-727.0,-1376.0,1791.0,-746.0,-1240.0,1859.0,-657.0
-1343.0,1928.0,-735.0,-1383.0,1791.0,-754.0,-1246.0,1859.0,-664.0
-1348.0,1929.0,-740.0,-1390.0,1792.0,-759.0,-1250.0,1860.0,-670.0
-1344.0,1926.0,-741.0,-1395.0,1790.0,-757.0,-1243.0,1856.0,-679.0
-1349.0,1914.0,-744.0,-1403.0,1775.0,-754.0,-1246.0,1840.0,-679.0
-1355.0,1914.0,-749.0,-1410.0,1772.0,-758.0,-1252.0,1838.0,-681.0
-1360.0,1912.0,-752.0,-1415.0,1771.0,-761.0,-1256.0,1837.0,-685.0
-1363.0,1909.0,-753.0,-1417.0,1768.0,-762.0,-1258.0,1835.0,-686.0
-1364.0,1904.0,-752.0,-1418.0,1762.0,-761.0,-1259.0,1831.0,-687.0
-1367.0,1898.0,-752.0,-1420.0,1757.0,-762.0,-1261.0,1827.0,-688.0
-1371.0,1897.0,-753.0,-1424.0,1756.0,-763.0,-1264.0,1826.0,-690.0
-1375.0,1895.0,-754.0,-1427.0,1754.0,-764.0,-1267.0,1825.0,-692.0
-1377.0,1893.0,-754.0,-1429.0,1752.0,-764.0,-1268.0,1823.0,-693.0
